# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
5,942205001_cam3_frame_5958.png,5958,1095.6389,915.0377,1417.4731,1187.6667,0.8534156,-1,LUTJANUSCAMPECHANUS-170151107,0.8534156
6,942205001_cam3_frame_5958.png,5958,429.96643,1032.4319,542.40015,1183.5657,0.774939,-1,LUTJANUSCAMPECHANUS-170151107,0.774939
7,942205001_cam3_frame_5958.png,5958,621.51953,985.17535,806.8014,1185.9663,0.5187745,-1,LUTJANUSCAMPECHANUS-170151107,0.5187745
1,942205001_cam3_frame_5959.png,5959,322.91144,556.8107,1084.9935,943.82153,0.91537166,-1,LUTJANUSCAMPECHANUS-170151107,0.91537166
2,942205001_cam3_frame_5959.png,5959,152.54347,571.69305,301.40417,714.1555,0.8807616,-1,LUTJANUSCAMPECHANUS-170151107,0.8807616
3,942205001_cam3_frame_5959.png,5959,232.58176,837.95435,583.90356,1185.04,0.8804005,-1,LUTJANUSCAMPECHANUS-170151107,0.8804005
4,942205001_cam3_frame_5959.png,5959,1099.0122,908.5135,1422.5116,1185.904,0.8633923,-1,LUTJANUSCAMPECHANUS-170151107,0.8633923
5,942205001_cam3_frame_5959.png,5959,596.6711,905.2859,1424.1376,1186.9281,0.78859776,-1,LUTJANUSCAMPECHANUS-170151107,0.78859776
6,942205001_cam3_frame_5959.png,5959,413.3149,1063.1796,545.745,1184.5214,0.7724809,-1,LUTJANUSCAMPECHANUS-170151107,0.7724809
7,942205001_cam3_frame_5959.png,5959,141.48584,806.8685,369.9358,1106.8678,0.68365055,-1,LUTJANUSCAMPECHANUS-170151107,0.68365055
8,942205001_cam3_frame_5959.png,5959,605.75256,988.6692,908.9628,1188.8762,0.6411072,-1,LUTJANUSCAMPECHANUS-170151107,0.6411072
1,942205001_cam3_frame_5960.png,5960,303.82828,527.6438,1136.0281,915.8817,0.9236974,-1,LUTJANUSCAMPECHANUS-170151107,0.9236974
2,942205001_cam3_frame_5960.png,5960,1052.4532,1004.17365,1458.864,1188.3567,0.860527,-1,LUTJANUSCAMPECHANUS-170151107,0.860527
3,942205001_cam3_frame_5960.png,5960,153.00534,557.0611,341.97522,709.71454,0.8505207,-1,LUTJANUSCAMPECHANUS-170151107,0.8505207
4,942205001_cam3_frame_5960.png,5960,142.68124,819.66064,525.7032,1181.1987,0.7787947,-1,LUTJANUSCAMPECHANUS-170151107,0.7787947
5,942205001_cam3_frame_5960.png,5960,562.3532,1067.1251,717.95044,1185.7826,0.6275568,-1,LUTJANUSCAMPECHANUS-170151107,0.6275568
6,942205001_cam3_frame_5960.png,5960,276.73932,828.74963,522.9958,1184.618,0.60184836,-1,LUTJANUSCAMPECHANUS-170151107,0.60184836
1,942205001_cam3_frame_5961.png,5961,356.9099,501.37207,1195.3209,899.41003,0.9176079,-1,LUTJANUSCAMPECHANUS-170151107,0.9176079
2,942205001_cam3_frame_5961.png,5961,154.50699,547.4028,374.162,697.3782,0.8853441,-1,LUTJANUSCAMPECHANUS-170151107,0.8853441
3,942205001_cam3_frame_5961.png,5961,1053.0989,987.68787,1324.7285,1189.2496,0.7661143,-1,LUTJANUSCAMPECHANUS-170151107,0.7661143
4,942205001_cam3_frame_5961.png,5961,143.62244,830.91406,528.74084,1178.3737,0.6836875,-1,LUTJANUSCAMPECHANUS-170151107,0.6836875
5,942205001_cam3_frame_5961.png,5961,299.37473,828.5312,531.35944,1172.312,0.58341753,-1,LUTJANUSCAMPECHANUS-170151107,0.58341753
1,942205001_cam3_frame_5962.png,5962,383.23947,478.7547,1259.2074,894.9596,0.9181393,-1,LUTJANUSCAMPECHANUS-170151107,0.9181393
2,942205001_cam3_frame_5962.png,5962,149.05142,823.949,533.77014,1183.4718,0.911763,-1,LUTJANUSCAMPECHANUS-170151107,0.911763
3,942205001_cam3_frame_5962.png,5962,157.35333,542.2837,402.76196,687.6815,0.8879395,-1,LUTJANUSCAMPECHANUS-170151107,0.8879395
4,942205001_cam3_frame_5962.png,5962,1036.4009,991.68,1255.3811,1186.8629,0.7483277,-1,LUTJANUSCAMPECHANUS-170151107,0.7483277
1,942205001_cam3_frame_5963.png,5963,409.36642,463.26306,1319.6738,886.4563,0.9200724,-1,LUTJANUSCAMPECHANUS-170151107,0.9200724
2,942205001_cam3_frame_5963.png,5963,189.64052,835.0227,548.32336,1184.8362,0.8980953,-1,LUTJANUSCAMPECHANUS-170151107,0.8980953
3,942205001_cam3_frame_5963.png,5963,156.58524,538.4317,425.23438,685.723,0.89794564,-1,LUTJANUSCAMPECHANUS-170151107,0.89794564
4,942205001_cam3_frame_5963.png,5963,1071.5695,1016.4329,1179.0242,1185.4512,0.72782016,-1,LUTJANUSCAMPECHANUS-170151107,0.72782016
1,942205001_cam3_frame_5964.png,5964,449.14297,447.24197,1369.6815,874.4092,0.9184769,-1,LUTJANUSCAMPECHANUS-170151107,0.9184769
2,942205001_cam3_frame_5964.png,5964,163.29428,537.81213,443.24854,690.3236,0.90591794,-1,LUTJANUSCAMPECHANUS-170151107,0.90591794
3,942205001_cam3_frame_5964.png,5964,198.29677,845.80115,559.19055,1184.6182,0.8994201,-1,LUTJANUSCAMPECHANUS-170151107,0.8994201
1,942205001_cam3_frame_5965.png,5965,468.67938,427.87006,1436.0771,863.6847,0.9115567,-1,LUTJANUSCAMPECHANUS-170151107,0.9115567
2,942205001_cam3_frame_5965.png,5965,155.21558,528.3977,463.41962,708.5294,0.904922,-1,LUTJANUSCAMPECHANUS-170151107,0.904922
3,942205001_cam3_frame_5965.png,5965,154.72174,869.4938,561.62244,1183.7678,0.66041785,-1,LUTJANUSCAMPECHANUS-170151107,0.66041785
1,942205001_cam3_frame_5966.png,5966,503.64725,411.74094,1498.6658,861.3508,0.91574574,-1,LUTJANUSCAMPECHANUS-170151107,0.91574574
2,942205001_cam3_frame_5966.png,5966,195.99193,521.3297,475.56763,714.17737,0.9056156,-1,LUTJANUSCAMPECHANUS-170151107,0.9056156
3,942205001_cam3_frame_5966.png,5966,156.93114,841.095,423.59253,1179.7891,0.83755136,-1,LUTJANUSCAMPECHANUS-170151107,0.83755136
4,942205001_cam3_frame_5966.png,5966,1104.544,1001.8529,1263.9941,1185.0248,0.7029905,-1,LUTJANUSCAMPECHANUS-170151107,0.7029905
5,942205001_cam3_frame_5966.png,5966,358.6645,886.8741,563.7404,1183.5679,0.6538113,-1,LUTJANUSCAMPECHANUS-170151107,0.6538113
1,942205001_cam3_frame_5967.png,5967,558.09576,397.92682,1536.709,855.40015,0.91804993,-1,LUTJANUSCAMPECHANUS-170151107,0.91804993
2,942205001_cam3_frame_5967.png,5967,235.04233,522.3086,493.97232,724.59534,0.8977423,-1,LUTJANUSCAMPECHANUS-170151107,0.8977423
3,942205001_cam3_frame_5967.png,5967,150.82901,805.3707,435.38214,1174.4678,0.81461304,-1,LUTJANUSCAMPECHANUS-170151107,0.81461304
4,942205001_cam3_frame_5967.png,5967,379.12155,913.7728,578.2963,1184.2744,0.7292799,-1,LUTJANUSCAMPECHANUS-170151107,0.7292799
5,942205001_cam3_frame_5967.png,5967,1103.9038,1018.98804,1232.3381,1188.1757,0.5077114,-1,LUTJANUSCAMPECHANUS-170151107,0.5077114
1,942205001_cam3_frame_5968.png,5968,615.5015,360.9299,1532.1484,835.93726,0.91962934,-1,LUTJANUSCAMPECHANUS-170151107,0.91962934
2,942205001_cam3_frame_5968.png,5968,259.1275,530.95905,511.1093,737.95526,0.9135013,-1,LUTJANUSCAMPECHANUS-170151107,0.9135013
3,942205001_cam3_frame_5968.png,5968,163.75508,757.3376,462.1855,1171.9904,0.7604349,-1,LUTJANUSCAMPECHANUS-170151107,0.7604349
4,942205001_cam3_frame_5968.png,5968,366.92886,927.1161,574.7613,1184.2095,0.5887421,-1,LUTJANUSCAMPECHANUS-170151107,0.5887421
5,942205001_cam3_frame_5968.png,5968,615.77844,1045.5117,945.02686,1186.623,0.5736992,-1,LUTJANUSCAMPECHANUS-170151107,0.5736992
1,942205001_cam3_frame_5969.png,5969,623.5635,351.72684,1520.685,825.24695,0.91709554,-1,LUTJANUSCAMPECHANUS-170151107,0.91709554
2,942205001_cam3_frame_5969.png,5969,278.07947,533.37,522.6796,754.34125,0.9163261,-1,LUTJANUSCAMPECHANUS-170151107,0.9163261
3,942205001_cam3_frame_5969.png,5969,123.60892,706.3571,557.49316,1177.9724,0.8419531,-1,LUTJANUSCAMPECHANUS-170151107,0.8419531
4,942205001_cam3_frame_5969.png,5969,490.2422,1004.17896,963.8944,1186.7596,0.7021751,-1,LUTJANUSCAMPECHANUS-170151107,0.7021751
5,942205001_cam3_frame_5969.png,5969,1103.3362,1071.6443,1284.5305,1187.468,0.6496242,-1,LUTJANUSCAMPECHANUS-170151107,0.6496242
1,942205001_cam3_frame_5970.png,5970,608.61346,331.5521,1532.9352,809.3778,0.9149199,-1,LUTJANUSCAMPECHANUS-170151107,0.9149199
2,942205001_cam3_frame_5970.png,5970,595.4994,973.9929,1012.3566,1185.7056,0.9090638,-1,LUTJANUSCAMPECHANUS-170151107,0.9090638
3,942205001_cam3_frame_5970.png,5970,296.48322,532.3635,533.9018,771.2346,0.90352964,-1,LUTJANUSCAMPECHANUS-170151107,0.90352964
4,942205001_cam3_frame_5970.png,5970,111.91644,662.56085,560.22986,1155.91,0.8591767,-1,LUTJANUSCAMPECHANUS-170151107,0.8591767
5,942205001_cam3_frame_5970.png,5970,391.0013,973.4917,551.57886,1183.1725,0.69025296,-1,LUTJANUSCAMPECHANUS-170151107,0.69025296
1,942205001_cam3_frame_5971.png,5971,603.575,942.3801,1063.0675,1185.0648,0.9307456,-1,LUTJANUSCAMPECHANUS-170151107,0.9307456
2,942205001_cam3_frame_5971.png,5971,629.57007,325.79596,1565.1705,796.7932,0.9172013,-1,LUTJANUSCAMPECHANUS-170151107,0.9172013
3,942205001_cam3_frame_5971.png,5971,309.1244,538.4031,547.68665,794.2296,0.886504,-1,LUTJANUSCAMPECHANUS-170151107,0.886504
4,942205001_cam3_frame_5971.png,5971,66.60397,604.67444,623.2815,1138.9323,0.79372877,-1,LUTJANUSCAMPECHANUS-170151107,0.79372877
5,942205001_cam3_frame_5971.png,5971,1124.9243,987.1712,1315.5054,1186.1636,0.7454693,-1,LUTJANUSCAMPECHANUS-170151107,0.7454693
6,942205001_cam3_frame_5971.png,5971,325.26508,954.87036,550.0459,1185.235,0.7080587,-1,LUTJANUSCAMPECHANUS-170151107,0.7080587
7,942205001_cam3_frame_5971.png,5971,202.0204,1080.6978,412.20605,1185.6302,0.6202813,-1,LUTJANUSCAMPECHANUS-170151107,0.6202813
1,942205001_cam3_frame_5972.png,5972,666.26843,312.5189,1599.5251,782.54974,0.9244533,-1,LUTJANUSCAMPECHANUS-170151107,0.9244533
2,942205001_cam3_frame_5972.png,5972,633.30927,910.30444,1045.0874,1173.8024,0.921301,-1,LUTJANUSCAMPECHANUS-170151107,0.921301
3,942205001_cam3_frame_5972.png,5972,327.13577,547.20026,557.3066,817.1283,0.87630486,-1,LUTJANUSCAMPECHANUS-170151107,0.87630486
4,942205001_cam3_frame_5972.png,5972,0.0,550.83606,482.27133,1186.0201,0.8709407,-1,LUTJANUSCAMPECHANUS-170151107,0.8709407
5,942205001_cam3_frame_5972.png,5972,385.29318,970.1682,549.8886,1184.2734,0.65124506,-1,LUTJANUSCAMPECHANUS-170151107,0.65124506
6,942205001_cam3_frame_5972.png,5972,172.81737,1071.6932,370.94177,1186.0518,0.5877436,-1,LUTJANUSCAMPECHANUS-170151107,0.5877436
1,942205001_cam3_frame_5973.png,5973,707.1478,299.06387,1623.5266,745.75476,0.919764,-1,LUTJANUSCAMPECHANUS-170151107,0.919764
2,942205001_cam3_frame_5973.png,5973,709.0669,910.63074,1013.07623,1183.0177,0.91060627,-1,LUTJANUSCAMPECHANUS-170151107,0.91060627
3,942205001_cam3_frame_5973.png,5973,321.44153,572.7654,567.088,829.4818,0.88138914,-1,LUTJANUSCAMPECHANUS-170151107,0.88138914
4,942205001_cam3_frame_5973.png,5973,367.39276,972.64325,550.2802,1183.7202,0.8425657,-1,LUTJANUSCAMPECHANUS-170151107,0.8425657
5,942205001_cam3_frame_5973.png,5973,0.0,566.0396,515.7877,1185.428,0.78621024,-1,LUTJANUSCAMPECHANUS-170151107,0.78621024
1,942205001_cam3_frame_5974.png,5974,782.677,327.59644,1650.478,749.36597,0.9169439,-1,LUTJANUSCAMPECHANUS-170151107,0.9169439
2,942205001_cam3_frame_5974.png,5974,0.23524475,565.79474,392.92572,1179.6017,0.88994044,-1,LUTJANUSCAMPECHANUS-170151107,0.88994044
3,942205001_cam3_frame_5974.png,5974,320.17307,559.21967,573.15857,866.95734,0.87965924,-1,LUTJANUSCAMPECHANUS-170151107,0.87965924
4,942205001_cam3_frame_5974.png,5974,799.29407,896.1221,1011.7241,1185.324,0.879386,-1,LUTJANUSCAMPECHANUS-170151107,0.879386
5,942205001_cam3_frame_5974.png,5974,398.26968,984.76886,537.00757,1184.9529,0.8249234,-1,LUTJANUSCAMPECHANUS-170151107,0.8249234
1,942205001_cam3_frame_5975.png,5975,777.92944,326.52423,1653.5823,778.08606,0.9289296,-1,LUTJANUSCAMPECHANUS-170151107,0.9289296
2,942205001_cam3_frame_5975.png,5975,348.62848,559.9283,575.81384,900.7436,0.8956575,-1,LUTJANUSCAMPECHANUS-170151107,0.8956575
3,942205001_cam3_frame_5975.png,5975,0.29109192,567.37476,394.69214,1183.4636,0.82210714,-1,LUTJANUSCAMPECHANUS-170151107,0.82210714
4,942205001_cam3_frame_5975.png,5975,392.2109,1013.95496,545.1089,1185.9056,0.7838471,-1,LUTJANUSCAMPECHANUS-170151107,0.7838471
5,942205001_cam3_frame_5975.png,5975,805.51074,874.175,1221.8634,1186.6438,0.73465854,-1,LUTJANUSCAMPECHANUS-170151107,0.73465854
6,942205001_cam3_frame_5975.png,5975,803.6501,872.4844,992.7933,1185.0765,0.64196706,-1,LUTJANUSCAMPECHANUS-170151107,0.64196706
1,942205001_cam3_frame_5976.png,5976,805.0003,314.38696,1634.9775,803.1554,0.9312617,-1,LUTJANUSCAMPECHANUS-170151107,0.9312617
2,942205001_cam3_frame_5976.png,5976,358.37238,566.22046,579.4499,923.6354,0.89240444,-1,LUTJANUSCAMPECHANUS-170151107,0.89240444
3,942205001_cam3_frame_5976.png,5976,0.12185669,495.55457,432.5893,1184.9229,0.88879585,-1,LUTJANUSCAMPECHANUS-170151107,0.88879585
4,942205001_cam3_frame_5976.png,5976,729.0882,860.40546,1195.8867,1186.5312,0.8837052,-1,LUTJANUSCAMPECHANUS-170151107,0.8837052
5,942205001_cam3_frame_5976.png,5976,395.88272,1058.5774,547.5283,1184.9059,0.75790584,-1,LUTJANUSCAMPECHANUS-170151107,0.75790584
1,942205001_cam3_frame_5977.png,5977,803.71967,296.28586,1591.8914,848.09344,0.92519855,-1,LUTJANUSCAMPECHANUS-170151107,0.92519855
2,942205001_cam3_frame_5977.png,5977,0.020187378,469.6365,414.84595,1179.2583,0.9052122,-1,LUTJANUSCAMPECHANUS-170151107,0.9052122
3,942205001_cam3_frame_5977.png,5977,362.9129,591.89087,590.9408,955.0011,0.89018667,-1,LUTJANUSCAMPECHANUS-170151107,0.89018667
4,942205001_cam3_frame_5977.png,5977,742.7437,980.9364,1131.8851,1187.2532,0.80529016,-1,LUTJANUSCAMPECHANUS-170151107,0.80529016
5,942205001_cam3_frame_5977.png,5977,743.70166,853.5485,994.9983,1187.1414,0.7557021,-1,LUTJANUSCAMPECHANUS-170151107,0.7557021
6,942205001_cam3_frame_5977.png,5977,743.73706,891.5323,1104.7753,1187.2446,0.66323125,-1,LUTJANUSCAMPECHANUS-170151107,0.66323125
7,942205001_cam3_frame_5977.png,5977,339.59076,1082.512,559.5235,1185.9736,0.57279307,-1,LUTJANUSCAMPECHANUS-170151107,0.57279307
1,942205001_cam3_frame_5978.png,5978,861.0088,324.05716,1528.7126,888.7262,0.92653245,-1,LUTJANUSCAMPECHANUS-170151107,0.92653245
2,942205001_cam3_frame_5978.png,5978,0.48742676,424.38605,435.87387,1184.8176,0.8699173,-1,LUTJANUSCAMPECHANUS-170151107,0.8699173
3,942205001_cam3_frame_5978.png,5978,775.3848,850.0774,1087.9629,1186.3978,0.8657286,-1,LUTJANUSCAMPECHANUS-170151107,0.8657286
4,942205001_cam3_frame_5978.png,5978,362.8476,599.5904,594.5115,964.1843,0.864748,-1,LUTJANUSCAMPECHANUS-170151107,0.864748
1,942205001_cam3_frame_5979.png,5979,890.3765,329.25543,1482.7366,912.55237,0.9144364,-1,LUTJANUSCAMPECHANUS-170151107,0.9144364
2,942205001_cam3_frame_5979.png,5979,350.67236,608.51385,590.52606,966.76373,0.88816184,-1,LUTJANUSCAMPECHANUS-170151107,0.88816184
3,942205001_cam3_frame_5979.png,5979,0.0,413.73602,506.28525,1194.0238,0.87419826,-1,LUTJANUSCAMPECHANUS-170151107,0.87419826
4,942205001_cam3_frame_5979.png,5979,767.5724,855.6791,1043.873,1185.7256,0.83217394,-1,LUTJANUSCAMPECHANUS-170151107,0.83217394
5,942205001_cam3_frame_5979.png,5979,186.35312,1046.1833,593.77856,1187.7671,0.8315903,-1,LUTJANUSCAMPECHANUS-170151107,0.8315903
6,942205001_cam3_frame_5979.png,5979,0.0,971.0063,191.203,1184.6687,0.742065,-1,LUTJANUSCAMPECHANUS-170151107,0.742065
1,942205001_cam3_frame_5980.png,5980,917.29724,345.69727,1448.7244,918.8296,0.90687764,-1,LUTJANUSCAMPECHANUS-170151107,0.90687764
2,942205001_cam3_frame_5980.png,5980,349.3602,613.1089,594.3982,987.126,0.89035773,-1,LUTJANUSCAMPECHANUS-170151107,0.89035773
3,942205001_cam3_frame_5980.png,5980,713.5867,886.9986,1075.183,1186.7693,0.8625967,-1,LUTJANUSCAMPECHANUS-170151107,0.8625967
4,942205001_cam3_frame_5980.png,5980,0.106155396,402.3067,521.2808,1060.6642,0.81904155,-1,LUTJANUSCAMPECHANUS-170151107,0.81904155
5,942205001_cam3_frame_5980.png,5980,194.34805,1037.4115,542.4026,1187.6697,0.80696875,-1,LUTJANUSCAMPECHANUS-170151107,0.80696875
1,942205001_cam3_frame_5981.png,5981,678.0768,899.66254,1143.2375,1185.7102,0.89222497,-1,LUTJANUSCAMPECHANUS-170151107,0.89222497
2,942205001_cam3_frame_5981.png,5981,939.63885,380.57443,1442.2224,930.2558,0.891784,-1,LUTJANUSCAMPECHANUS-170151107,0.891784
3,942205001_cam3_frame_5981.png,5981,355.0969,627.8376,593.78357,1000.4773,0.8853914,-1,LUTJANUSCAMPECHANUS-170151107,0.8853914
4,942205001_cam3_frame_5981.png,5981,0.12771606,311.42816,493.62222,935.62885,0.7896617,-1,LUTJANUSCAMPECHANUS-170151107,0.7896617
5,942205001_cam3_frame_5981.png,5981,239.0235,1070.8257,403.87402,1186.6223,0.5313333,-1,LUTJANUSCAMPECHANUS-170151107,0.5313333
1,942205001_cam3_frame_5982.png,5982,661.66125,900.4171,1077.7909,1185.3651,0.90752417,-1,LUTJANUSCAMPECHANUS-170151107,0.90752417
2,942205001_cam3_frame_5982.png,5982,341.1127,642.64355,578.99506,1013.73694,0.8956494,-1,LUTJANUSCAMPECHANUS-170151107,0.8956494
3,942205001_cam3_frame_5982.png,5982,932.65356,416.01288,1406.6825,921.0111,0.89309233,-1,LUTJANUSCAMPECHANUS-170151107,0.89309233
4,942205001_cam3_frame_5982.png,5982,0.15911865,278.8221,528.96265,1064.4781,0.8006269,-1,LUTJANUSCAMPECHANUS-170151107,0.8006269
1,942205001_cam3_frame_5983.png,5983,651.5536,884.17584,1008.7223,1185.9861,0.922537,-1,LUTJANUSCAMPECHANUS-170151107,0.922537
2,942205001_cam3_frame_5983.png,5983,909.43445,446.09454,1331.2058,916.56976,0.88692456,-1,LUTJANUSCAMPECHANUS-170151107,0.88692456
3,942205001_cam3_frame_5983.png,5983,0.2150116,282.66986,509.6803,838.2053,0.86803377,-1,LUTJANUSCAMPECHANUS-170151107,0.86803377
4,942205001_cam3_frame_5983.png,5983,318.03003,655.54584,636.9846,1046.8975,0.8412355,-1,LUTJANUSCAMPECHANUS-170151107,0.8412355
1,942205001_cam3_frame_5984.png,5984,636.51215,879.2864,977.58655,1185.3167,0.90191764,-1,LUTJANUSCAMPECHANUS-170151107,0.90191764
2,942205001_cam3_frame_5984.png,5984,330.37915,667.4257,619.71173,1069.043,0.84348714,-1,LUTJANUSCAMPECHANUS-170151107,0.84348714
3,942205001_cam3_frame_5984.png,5984,0.46522522,270.8433,449.877,818.7783,0.8386212,-1,LUTJANUSCAMPECHANUS-170151107,0.8386212
4,942205001_cam3_frame_5984.png,5984,905.10986,473.5113,1329.4562,915.0381,0.8364045,-1,LUTJANUSCAMPECHANUS-170151107,0.8364045
5,942205001_cam3_frame_5984.png,5984,134.45236,980.1231,331.9398,1180.1956,0.76053965,-1,LUTJANUSCAMPECHANUS-170151107,0.76053965
6,942205001_cam3_frame_5984.png,5984,0.46707916,1020.57697,223.80139,1182.1802,0.629295,-1,LUTJANUSCAMPECHANUS-170151107,0.629295
7,942205001_cam3_frame_5984.png,5984,0.20766449,772.83765,235.15723,1183.8677,0.5285909,-1,LUTJANUSCAMPECHANUS-170151107,0.5285909
1,942205001_cam3_frame_5985.png,5985,138.89305,947.0753,428.34375,1176.3022,0.8894712,-1,LUTJANUSCAMPECHANUS-170151107,0.8894712
2,942205001_cam3_frame_5985.png,5985,352.7721,673.5401,566.8312,1087.7393,0.8736107,-1,LUTJANUSCAMPECHANUS-170151107,0.8736107
3,942205001_cam3_frame_5985.png,5985,630.9783,852.5958,918.38873,1184.9264,0.8542117,-1,LUTJANUSCAMPECHANUS-170151107,0.8542117
4,942205001_cam3_frame_5985.png,5985,895.06604,494.66995,1333.4857,901.6029,0.8089613,-1,LUTJANUSCAMPECHANUS-170151107,0.8089613
5,942205001_cam3_frame_5985.png,5985,741.2607,920.99286,923.0083,1184.6191,0.76055723,-1,LUTJANUSCAMPECHANUS-170151107,0.76055723
6,942205001_cam3_frame_5985.png,5985,0.0,250.88,403.9887,768.3683,0.72919816,-1,LUTJANUSCAMPECHANUS-170151107,0.72919816
1,942205001_cam3_frame_5986.png,5986,598.8251,844.8693,881.4,1185.3438,0.8805342,-1,LUTJANUSCAMPECHANUS-170151107,0.8805342
2,942205001_cam3_frame_5986.png,5986,329.99908,687.8843,563.61035,1112.6119,0.87547636,-1,LUTJANUSCAMPECHANUS-170151107,0.87547636
3,942205001_cam3_frame_5986.png,5986,141.26756,929.5644,498.22357,1178.7766,0.8732021,-1,LUTJANUSCAMPECHANUS-170151107,0.8732021
4,942205001_cam3_frame_5986.png,5986,0.2270279,199.28851,315.19626,718.37714,0.8437091,-1,BALISTESCAPRISCUS-189030502,0.8437091
5,942205001_cam3_frame_5986.png,5986,925.35876,510.878,1329.2037,886.68823,0.79070497,-1,LUTJANUSCAMPECHANUS-170151107,0.79070497
6,942205001_cam3_frame_5986.png,5986,729.01306,969.6975,914.1213,1184.8647,0.7076869,-1,LUTJANUSCAMPECHANUS-170151107,0.7076869
1,942205001_cam3_frame_5987.png,5987,144.4633,923.0785,579.68835,1153.4708,0.8814904,-1,LUTJANUSCAMPECHANUS-170151107,0.8814904
2,942205001_cam3_frame_5987.png,5987,355.0222,704.17194,585.3484,1143.4688,0.8657833,-1,LUTJANUSCAMPECHANUS-170151107,0.8657833
3,942205001_cam3_frame_5987.png,5987,585.35065,857.28845,858.52124,1186.3975,0.86470544,-1,LUTJANUSCAMPECHANUS-170151107,0.86470544
4,942205001_cam3_frame_5987.png,5987,724.8325,963.7705,912.16626,1184.8766,0.83443165,-1,LUTJANUSCAMPECHANUS-170151107,0.83443165
5,942205001_cam3_frame_5987.png,5987,0.06477356,101.18848,421.22998,681.2657,0.8089569,-1,LUTJANUSCAMPECHANUS-170151107,0.8089569
6,942205001_cam3_frame_5987.png,5987,878.8198,514.333,1303.4702,878.44794,0.80420184,-1,LUTJANUSCAMPECHANUS-170151107,0.80420184
1,942205001_cam3_frame_5988.png,5988,142.8051,913.21967,605.2398,1133.9692,0.865838,-1,LUTJANUSCAMPECHANUS-170151107,0.865838
2,942205001_cam3_frame_5988.png,5988,904.3285,516.7982,1297.3646,861.66626,0.8610573,-1,LUTJANUSCAMPECHANUS-170151107,0.8610573
3,942205001_cam3_frame_5988.png,5988,718.1643,980.27545,941.4293,1185.4033,0.8469757,-1,LUTJANUSCAMPECHANUS-170151107,0.8469757
4,942205001_cam3_frame_5988.png,5988,551.73,860.5126,817.1234,1186.767,0.8464487,-1,LUTJANUSCAMPECHANUS-170151107,0.8464487
5,942205001_cam3_frame_5988.png,5988,358.16907,707.13086,605.9155,1138.2998,0.827489,-1,LUTJANUSCAMPECHANUS-170151107,0.827489
6,942205001_cam3_frame_5988.png,5988,0.0,231.3886,322.44598,603.10315,0.6955359,-1,LUTJANUSCAMPECHANUS-170151107,0.6955359
1,942205001_cam3_frame_5989.png,5989,831.6418,515.3124,1251.8794,850.9397,0.87221557,-1,LUTJANUSCAMPECHANUS-170151107,0.87221557
2,942205001_cam3_frame_5989.png,5989,351.1727,712.3895,612.24866,1123.3782,0.8591408,-1,LUTJANUSCAMPECHANUS-170151107,0.8591408
3,942205001_cam3_frame_5989.png,5989,163.38199,900.7308,616.2728,1123.8196,0.84817415,-1,LUTJANUSCAMPECHANUS-170151107,0.84817415
4,942205001_cam3_frame_5989.png,5989,695.0677,1015.3352,931.3169,1185.8513,0.83386993,-1,LUTJANUSCAMPECHANUS-170151107,0.83386993
5,942205001_cam3_frame_5989.png,5989,497.99396,872.6746,789.41516,1184.7617,0.82447505,-1,LUTJANUSCAMPECHANUS-170151107,0.82447505
1,942205001_cam3_frame_5990.png,5990,770.51385,511.10303,1205.5823,846.9977,0.9054099,-1,LUTJANUSCAMPECHANUS-170151107,0.9054099
2,942205001_cam3_frame_5990.png,5990,317.8871,718.7687,614.938,1127.2201,0.8423672,-1,LUTJANUSCAMPECHANUS-170151107,0.8423672
3,942205001_cam3_frame_5990.png,5990,463.10147,886.6269,796.1011,1185.3152,0.7312272,-1,LUTJANUSCAMPECHANUS-170151107,0.7312272
4,942205001_cam3_frame_5990.png,5990,658.35406,1049.093,954.6326,1188.1284,0.69890153,-1,LUTJANUSCAMPECHANUS-170151107,0.69890153
5,942205001_cam3_frame_5990.png,5990,247.97961,881.81195,624.02515,1118.623,0.59414124,-1,LUTJANUSCAMPECHANUS-170151107,0.59414124
6,942205001_cam3_frame_5990.png,5990,247.13013,881.7283,800.88196,1141.3975,0.5636732,-1,LUTJANUSCAMPECHANUS-170151107,0.5636732
1,942205001_cam3_frame_5991.png,5991,730.04236,513.84546,1201.9661,846.6447,0.92188656,-1,LUTJANUSCAMPECHANUS-170151107,0.92188656
2,942205001_cam3_frame_5991.png,5991,286.4157,737.7391,603.9292,1110.7937,0.87311995,-1,LUTJANUSCAMPECHANUS-170151107,0.87311995
3,942205001_cam3_frame_5991.png,5991,425.30997,872.18884,822.2445,1186.326,0.79757947,-1,LUTJANUSCAMPECHANUS-170151107,0.79757947
1,942205001_cam3_frame_5992.png,5992,715.7855,513.5962,1216.8584,842.6017,0.9204529,-1,LUTJANUSCAMPECHANUS-170151107,0.9204529
2,942205001_cam3_frame_5992.png,5992,304.63327,760.684,628.045,1091.1691,0.8145701,-1,LUTJANUSCAMPECHANUS-170151107,0.8145701
3,942205001_cam3_frame_5992.png,5992,415.75516,878.3216,942.73517,1186.0654,0.58000255,-1,LUTJANUSCAMPECHANUS-170151107,0.58000255
